code,code_np,level,des_pt,des_en,class,level1,despt1,desen1,level2,despt2,desen2,level3,despt3,desen3,level4,despt4,desen4,level5,despt5,desen5
9-42.35,94235,4,Esteireiro,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,942,942 Cesteiros e escoveiros,,94235,94235 Esteireiro,,,,
9-42.40,94240,4,Cesteiro - mobiliário,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,942,942 Cesteiros e escoveiros,,94240,94240 Cesteiro - mobiliário,,,,
9-42.45,94245,4,Vassoureiro,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,942,942 Cesteiros e escoveiros,,94245,94245 Vassoureiro,,,,
9-42.50,94250,4,Escoveiro,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,942,942 Cesteiros e escoveiros,,94250,94250 Escoveiro,,,,
9-42.55,94255,4,Pinceleiro,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,942,942 Cesteiros e escoveiros,,94255,94255 Pinceleiro,,,,
9-42.60,94260,4,Operador de máquina do fabrico de escovas,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,942,942 Cesteiros e escoveiros,,94260,94260 Operador de máquina do fabrico de escovas,,,,
9-42.90,94290,4,Outros cesteiros e escoveiros,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,942,942 Cesteiros e escoveiros,,94290,94290 Outros cesteiros e escoveiros,,,,
9-43,943,3,"Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,,,,,,
9-43.02,94302,4,Operador de moinho - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94302,94302 Operador de moinho - fibrocimento,,,,
9-43.04,94304,4,Preparador de amianto - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94304,94304 Preparador de amianto - fibrocimento,,,,
9-43.06,94306,4,Alimentador de fabrico - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94306,94306 Alimentador de fabrico - fibrocimento,,,,
9-43.08,94308,4,Operador de instalação de preparação de pasta - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94308,94308 Operador de instalação de preparação de pasta - fibrocimento,,,,
9-43.10,94310,4,Operador de instalação de fabrico de chapa - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94310,94310 Operador de instalação de fabrico de chapa - fibrocimento,,,,
9-43.12,94312,4,Cortador - instalação de fabricar chapa - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94312,94312 Cortador - instalação de fabricar chapa - fibrocimento,,,,
9-43.14,94314,4,Cortador de bancada - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94314,94314 Cortador de bancada - fibrocimento,,,,
9-43.16,94316,4,Moldador - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94316,94316 Moldador - fibrocimento,,,,
9-43.18,94318,4,Acabador de peças moldadas - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94318,94318 Acabador de peças moldadas - fibrocimento,,,,
9-43.20,94320,4,Verificador de peças moldadas - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94320,94320 Verificador de peças moldadas - fibrocimento,,,,
9-43.22,94322,4,Operador de instalação de moldar chapas - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94322,94322 Operador de instalação de moldar chapas - fibrocimento,,,,
9-43.24,94324,4,Operador de instalação de desmoldar chapas - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94324,94324 Operador de instalação de desmoldar chapas - fibrocimento,,,,
9-43.26,94326,4,Moldador de tubos «magnani» - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94326,94326 Moldador de tubos «magnani» - fibrocimento,,,,
9-43.28,94328,4,Alimentador de mandris - tubos de fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94328,94328 Alimentador de mandris - tubos de fibrocimento,,,,
9-43.30,94330,4,Operador de instalação automática de fabrico de tubos - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94330,94330 Operador de instalação automática de fabrico de tubos - fibrocimento,,,,
9-43.32,94332,4,Operador de calandra de tubos - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94332,94332 Operador de calandra de tubos - fibrocimento,,,,
9-43.34,94334,4,Sacador de mandris - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94334,94334 Sacador de mandris - fibrocimento,,,,
9-43.36,94336,4,Rolador de tubos - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94336,94336 Rolador de tubos - fibrocimento,,,,
9-43.38,94338,4,Marcador de tubos - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94338,94338 Marcador de tubos - fibrocimento,,,,
9-43.40,94340,4,Operador de tanque de colmatagem - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94340,94340 Operador de tanque de colmatagem - fibrocimento,,,,
9-43.42,94342,4,Serrador - fibrocimento,,1980,9,9 Trabalhadores da produção das indústrias extractiva e transformadora e condutores de máquinas fixas e de transporte (excepto as do grande grupo 7 e 8),,94,94 Trabalhadores da produção e trabalhadores similares não classificados em outra parte,,943,"943 Trabalhadores do fabrico de fibrocimento, aglomerados de cimento e lixas",,94342,94342 Serrador - fibrocimento,,,,
